example_id                                                                   | status | run_time        |
./spec/models/github/push_event_spec.rb[1:2:1]                               | passed | 0.00108 seconds |
./spec/models/lesson_completion_spec.rb[1:1]                                 | passed | 0.00673 seconds |
./spec/models/lesson_completion_spec.rb[1:2]                                 | passed | 0.00934 seconds |
./spec/models/lesson_completion_spec.rb[1:3]                                 | passed | 0.00504 seconds |
./spec/models/lesson_completion_spec.rb[1:4]                                 | passed | 0.00406 seconds |
./spec/models/lesson_completion_spec.rb[1:5]                                 | passed | 0.08552 seconds |
./spec/models/lesson_completion_spec.rb[1:6:1]                               | passed | 1.14 seconds    |
./spec/models/lesson_preview_spec.rb[1:1]                                    | passed | 0.00535 seconds |
./spec/models/lesson_preview_spec.rb[1:2]                                    | passed | 0.0517 seconds  |
./spec/models/lesson_preview_spec.rb[1:3:1]                                  | passed | 0.11541 seconds |
./spec/models/lesson_spec.rb[1:1]                                            | passed | 0.2839 seconds  |
./spec/models/lesson_spec.rb[1:2]                                            | passed | 0.2708 seconds  |
./spec/models/lesson_spec.rb[1:3]                                            | passed | 0.1791 seconds  |
./spec/models/lesson_spec.rb[1:4]                                            | passed | 0.15299 seconds |
./spec/models/lesson_spec.rb[1:5]                                            | passed | 0.4169 seconds  |
./spec/models/lesson_spec.rb[1:6]                                            | passed | 0.16452 seconds |
./spec/models/lesson_spec.rb[1:7]                                            | passed | 0.21832 seconds |
./spec/models/lesson_spec.rb[1:8:1]                                          | passed | 0.47365 seconds |
./spec/models/lesson_spec.rb[1:9:1]                                          | passed | 0.6108 seconds  |
./spec/models/lesson_spec.rb[1:10:1]                                         | passed | 0.87864 seconds |
./spec/models/lesson_spec.rb[1:10:2:1]                                       | passed | 0.90557 seconds |
./spec/models/lesson_spec.rb[1:10:3:1]                                       | passed | 0.49874 seconds |
./spec/models/lesson_spec.rb[1:10:4:1]                                       | passed | 0.37319 seconds |
./spec/models/lesson_spec.rb[1:10:5:1]                                       | passed | 1.44 seconds    |
./spec/models/lesson_spec.rb[1:11:1]                                         | passed | 0.31009 seconds |
./spec/models/lesson_spec.rb[1:11:2:1]                                       | passed | 0.19605 seconds |
./spec/models/lesson_spec.rb[1:11:3:1]                                       | passed | 0.27623 seconds |
./spec/models/lesson_spec.rb[1:12:1:1]                                       | passed | 0.1123 seconds  |
./spec/models/lesson_spec.rb[1:12:2:1]                                       | passed | 0.19897 seconds |
./spec/models/lesson_spec.rb[1:12:3:1]                                       | passed | 0.21068 seconds |
./spec/models/lesson_spec.rb[1:13:1]                                         | passed | 0.12363 seconds |
./spec/models/lesson_spec.rb[1:14:1]                                         | passed | 0.1343 seconds  |
./spec/models/lesson_spec.rb[1:15:1]                                         | passed | 0.45336 seconds |
./spec/models/lesson_spec.rb[1:16:1:1]                                       | passed | 0.01337 seconds |
./spec/models/lesson_spec.rb[1:16:2:1]                                       | passed | 0.09695 seconds |
./spec/models/like_spec.rb[1:1]                                              | passed | 0.36183 seconds |
./spec/models/like_spec.rb[1:2]                                              | passed | 0.56016 seconds |
./spec/models/like_spec.rb[1:3]                                              | passed | 0.43869 seconds |
./spec/models/like_spec.rb[1:4]                                              | passed | 0.4592 seconds  |
./spec/models/like_spec.rb[1:5:1]                                            | passed | 1.76 seconds    |
./spec/models/notifications/flag_notification_spec.rb[1:1:1]                 | passed | 0.43937 seconds |
./spec/models/notifications/flag_notification_spec.rb[1:2:1]                 | passed | 0.1509 seconds  |
./spec/models/notifications/flag_notification_spec.rb[1:2:2]                 | passed | 0.47728 seconds |
./spec/models/notifications/flag_notification_spec.rb[1:2:3]                 | passed | 0.51955 seconds |
./spec/models/notifications/flag_notification_spec.rb[1:2:4]                 | passed | 0.84799 seconds |
./spec/models/omniauth_providers/builder_spec.rb[1:1:1]                      | passed | 0.02514 seconds |
./spec/models/omniauth_providers/finder_spec.rb[1:1:1]                       | passed | 0.03085 seconds |
./spec/models/omniauth_providers/finder_spec.rb[1:1:2:1]                     | passed | 0.00555 seconds |
./spec/models/path_prerequisite_spec.rb[1:1]                                 | passed | 0.02575 seconds |
./spec/models/path_prerequisite_spec.rb[1:2]                                 | passed | 0.02268 seconds |
./spec/models/path_prerequisite_spec.rb[1:3]                                 | passed | 0.08958 seconds |
./spec/models/path_spec.rb[1:1]                                              | passed | 0.00873 seconds |
./spec/models/path_spec.rb[1:2]                                              | passed | 0.0126 seconds  |
./spec/models/path_spec.rb[1:3]                                              | passed | 0.00523 seconds |
./spec/models/path_spec.rb[1:4]                                              | passed | 0.01768 seconds |
./spec/models/path_spec.rb[1:5]                                              | passed | 0.02491 seconds |
./spec/models/path_spec.rb[1:6]                                              | passed | 0.09359 seconds |
./spec/models/path_spec.rb[1:7]                                              | passed | 0.06128 seconds |
./spec/models/path_spec.rb[1:8]                                              | passed | 0.08884 seconds |
./spec/models/path_spec.rb[1:9]                                              | passed | 0.0223 seconds  |
./spec/models/path_spec.rb[1:10:1]                                           | passed | 0.36811 seconds |
./spec/models/path_spec.rb[1:11:1]                                           | passed | 0.26474 seconds |
./spec/models/point_spec.rb[1:1]                                             | passed | 0.12821 seconds |
./spec/models/point_spec.rb[1:2]                                             | passed | 0.09514 seconds |
./spec/models/point_spec.rb[1:3:1]                                           | passed | 0.18314 seconds |
./spec/models/point_spec.rb[1:3:2]                                           | passed | 0.12861 seconds |
./spec/models/point_spec.rb[1:3:3]                                           | passed | 0.08962 seconds |
./spec/models/point_spec.rb[1:3:4]                                           | passed | 0.07978 seconds |
./spec/models/point_spec.rb[1:3:5]                                           | passed | 0.08467 seconds |
./spec/models/project_submission_spec.rb[1:1:1]                              | passed | 0.59749 seconds |
./spec/models/project_submission_spec.rb[1:1:2]                              | passed | 0.38355 seconds |
./spec/models/project_submission_spec.rb[1:1:3:1:1]                          | passed | 0.4231 seconds  |
./spec/models/project_submission_spec.rb[1:1:3:2:1]                          | passed | 0.26966 seconds |
./spec/models/project_submission_spec.rb[1:1:4:1]                            | passed | 0.23198 seconds |
./spec/models/project_submission_spec.rb[1:1:4:2]                            | passed | 0.58022 seconds |
./spec/models/project_submission_spec.rb[1:1:5:1]                            | passed | 0.79018 seconds |
./spec/models/project_submission_spec.rb[1:1:5:2]                            | passed | 0.59941 seconds |
./spec/models/project_submission_spec.rb[1:1:6:1]                            | passed | 0.1768 seconds  |
./spec/models/project_submission_spec.rb[1:1:6:2:1]                          | passed | 0.11409 seconds |
./spec/models/project_submission_spec.rb[1:1:6:3:1]                          | passed | 0.40345 seconds |
./spec/models/project_submission_spec.rb[1:1:7:1]                            | passed | 0.40044 seconds |
./spec/models/project_submission_spec.rb[1:1:8:1]                            | passed | 0.45832 seconds |
./spec/models/project_submission_spec.rb[1:2]                                | passed | 0.62133 seconds |
./spec/models/project_submission_spec.rb[1:3]                                | passed | 0.17318 seconds |
./spec/models/project_submission_spec.rb[1:4]                                | passed | 1.12 seconds    |
./spec/models/project_submission_spec.rb[1:5]                                | passed | 0.53236 seconds |
./spec/models/project_submission_spec.rb[1:6]                                | passed | 0.40836 seconds |
./spec/models/project_submission_spec.rb[1:7]                                | passed | 0.22077 seconds |
./spec/models/project_submission_spec.rb[1:8]                                | passed | 0.29139 seconds |
./spec/models/project_submission_spec.rb[1:9]                                | passed | 0.71451 seconds |
./spec/models/project_submission_spec.rb[1:10]                               | passed | 0.30743 seconds |
./spec/models/project_submission_spec.rb[1:11]                               | passed | 0.24506 seconds |
./spec/models/project_submission_spec.rb[1:12]                               | passed | 0.51646 seconds |
./spec/models/project_submission_spec.rb[1:13:1]                             | passed | 0.20652 seconds |
./spec/models/project_submission_spec.rb[1:14:1]                             | passed | 0.79525 seconds |
./spec/models/project_submission_spec.rb[1:15:1]                             | passed | 0.98827 seconds |
./spec/models/project_submission_spec.rb[1:16:1]                             | passed | 1.55 seconds    |
./spec/models/project_submission_spec.rb[1:17:1:1]                           | passed | 0.52572 seconds |
./spec/models/project_submission_spec.rb[1:17:2:1]                           | passed | 0.30603 seconds |
./spec/models/project_submission_spec.rb[1:17:3:1]                           | passed | 0.43535 seconds |
./spec/models/project_submission_spec.rb[1:17:4:1]                           | passed | 0.39507 seconds |
./spec/models/project_submission_spec.rb[1:17:5:1]                           | passed | 0.53883 seconds |
./spec/models/project_submission_spec.rb[1:18:1:1]                           | passed | 1.14 seconds    |
./spec/models/project_submission_spec.rb[1:18:2:1]                           | passed | 1.06 seconds    |
./spec/models/project_submission_spec.rb[1:18:3:1]                           | passed | 1.24 seconds    |
./spec/models/project_submission_spec.rb[1:18:4:1]                           | passed | 0.97266 seconds |
./spec/models/project_submission_spec.rb[1:19:1:1]                           | passed | 0.30698 seconds |
./spec/models/project_submission_spec.rb[1:19:2:1]                           | passed | 0.65253 seconds |
./spec/models/project_submission_spec.rb[1:19:3:1]                           | passed | 0.38339 seconds |
./spec/models/project_submission_spec.rb[1:20:1]                             | passed | 0.00521 seconds |
./spec/models/reports/all_lesson_completions_day_stat_spec.rb[1:1:1]         | passed | 0.90106 seconds |
./spec/models/reports/all_lesson_completions_day_stat_spec.rb[1:2:1]         | passed | 1.63 seconds    |
./spec/models/reports/all_lesson_completions_day_stat_spec.rb[1:2:2]         | passed | 0.7901 seconds  |
./spec/models/reports/all_lesson_completions_day_stat_spec.rb[1:3:1]         | passed | 1.45 seconds    |
./spec/models/reports/all_lesson_completions_day_stat_spec.rb[1:3:2:1]       | passed | 0.02 seconds    |
./spec/models/reports/all_lesson_completions_day_stat_spec.rb[1:4:1]         | passed | 0.95077 seconds |
./spec/models/reports/all_lesson_completions_day_stat_spec.rb[1:4:2:1]       | passed | 0.073 seconds   |
./spec/models/reports/path_lesson_completions_day_stat_spec.rb[1:1]          | passed | 0.00412 seconds |
./spec/models/reports/path_lesson_completions_day_stat_spec.rb[1:2]          | passed | 0.04099 seconds |
./spec/models/reports/path_lesson_completions_day_stat_spec.rb[1:3:1]        | passed | 1.14 seconds    |
./spec/models/reports/path_lesson_completions_day_stat_spec.rb[1:4:1]        | passed | 0.79384 seconds |
./spec/models/reports/path_lesson_completions_day_stat_spec.rb[1:4:2]        | passed | 1.09 seconds    |
./spec/models/reports/path_lesson_completions_day_stat_spec.rb[1:5:1]        | passed | 0.95586 seconds |
./spec/models/reports/path_lesson_completions_day_stat_spec.rb[1:5:2:1]      | passed | 0.96621 seconds |
./spec/models/reports/path_lesson_completions_day_stat_spec.rb[1:6:1]        | passed | 1.01 seconds    |
./spec/models/reports/path_lesson_completions_day_stat_spec.rb[1:6:2:1]      | passed | 0.00884 seconds |
./spec/models/reports/path_lesson_completions_day_stat_spec.rb[1:7:1]        | passed | 0.57377 seconds |
./spec/models/reports/path_lesson_completions_day_stat_spec.rb[1:7:2:1]      | passed | 0.01038 seconds |
./spec/models/reports/period_spec.rb[1:1:1]                                  | passed | 0.00459 seconds |
./spec/models/reports/period_spec.rb[1:2:1:1]                                | passed | 0.01551 seconds |
./spec/models/reports/period_spec.rb[1:2:2:1]                                | passed | 0.00249 seconds |
./spec/models/reports/period_spec.rb[1:3:1]                                  | passed | 0.00984 seconds |
./spec/models/reports/user_sign_ups_day_stat_spec.rb[1:1:1]                  | passed | 0.28116 seconds |
./spec/models/reports/user_sign_ups_day_stat_spec.rb[1:2:1]                  | passed | 0.25256 seconds |
./spec/models/reports/user_sign_ups_day_stat_spec.rb[1:2:2]                  | passed | 0.20769 seconds |
./spec/models/reports/user_sign_ups_day_stat_spec.rb[1:3:1]                  | passed | 0.14441 seconds |
./spec/models/reports/user_sign_ups_day_stat_spec.rb[1:3:2:1]                | passed | 0.01744 seconds |
./spec/models/reports/user_sign_ups_day_stat_spec.rb[1:4:1]                  | passed | 0.14808 seconds |
./spec/models/reports/user_sign_ups_day_stat_spec.rb[1:4:2:1]                | passed | 0.01887 seconds |
./spec/models/section_spec.rb[1:1]                                           | passed | 0.0153 seconds  |
./spec/models/section_spec.rb[1:2]                                           | passed | 0.04371 seconds |
./spec/models/section_spec.rb[1:3]                                           | passed | 0.01576 seconds |
./spec/models/user_provider_spec.rb[1:1]                                     | passed | 0.09112 seconds |
./spec/models/user_provider_spec.rb[1:2:1]                                   | passed | 0.05699 seconds |
./spec/models/user_spec.rb[1:1]                                              | passed | 0.05808 seconds |
./spec/models/user_spec.rb[1:2]                                              | passed | 0.22873 seconds |
./spec/models/user_spec.rb[1:3]                                              | passed | 0.06076 seconds |
./spec/models/user_spec.rb[1:4]                                              | passed | 0.02685 seconds |
./spec/models/user_spec.rb[1:5]                                              | passed | 0.0394 seconds  |
./spec/models/user_spec.rb[1:6]                                              | passed | 0.16489 seconds |
./spec/models/user_spec.rb[1:7]                                              | passed | 0.08327 seconds |
./spec/models/user_spec.rb[1:8]                                              | passed | 0.12356 seconds |
./spec/models/user_spec.rb[1:9]                                              | passed | 0.18798 seconds |
./spec/models/user_spec.rb[1:10]                                             | passed | 0.05945 seconds |
./spec/models/user_spec.rb[1:11]                                             | passed | 0.09294 seconds |
./spec/models/user_spec.rb[1:12]                                             | passed | 0.17102 seconds |
./spec/models/user_spec.rb[1:13]                                             | passed | 0.15771 seconds |
./spec/models/user_spec.rb[1:14:1]                                           | passed | 0.10415 seconds |
./spec/models/user_spec.rb[1:15:1]                                           | passed | 0.29064 seconds |
./spec/models/user_spec.rb[1:16:1]                                           | passed | 0.34568 seconds |
./spec/models/user_spec.rb[1:17:1]                                           | passed | 0.2195 seconds  |
./spec/models/user_spec.rb[1:18:1:1]                                         | passed | 0.52706 seconds |
./spec/models/user_spec.rb[1:18:2:1]                                         | passed | 0.34868 seconds |
./spec/models/user_spec.rb[1:19:1:1]                                         | passed | 0.86054 seconds |
./spec/models/user_spec.rb[1:19:2:1]                                         | passed | 0.12599 seconds |
./spec/models/user_spec.rb[1:20:1]                                           | passed | 0.52042 seconds |
./spec/models/user_spec.rb[1:21:1:1]                                         | passed | 0.07785 seconds |
./spec/models/user_spec.rb[1:21:2:1]                                         | passed | 0.11708 seconds |
./spec/models/user_spec.rb[1:22:1:1]                                         | passed | 0.05962 seconds |
./spec/models/user_spec.rb[1:22:2:1]                                         | passed | 0.03484 seconds |
./spec/models/user_spec.rb[1:23:1]                                           | passed | 0.87884 seconds |
./spec/models/user_spec.rb[1:24:1:1]                                         | passed | 0.41937 seconds |
./spec/models/user_spec.rb[1:24:2:1]                                         | passed | 0.15568 seconds |
./spec/models/user_spec.rb[1:25:1]                                           | passed | 0.17522 seconds |
./spec/models/user_spec.rb[1:25:2]                                           | passed | 0.48683 seconds |
./spec/models/user_spec.rb[1:26:1]                                           | passed | 0.47842 seconds |
./spec/models/user_spec.rb[1:26:2]                                           | passed | 0.09989 seconds |
./spec/models/users/theme_spec.rb[1:1:1]                                     | passed | 0.01133 seconds |
./spec/models/users/theme_spec.rb[1:2:1:1]                                   | passed | 0.00352 seconds |
./spec/models/users/theme_spec.rb[1:2:2:1]                                   | passed | 0.00733 seconds |
./spec/models/users/theme_spec.rb[1:3:1]                                     | passed | 0.00723 seconds |
./spec/models/users/theme_spec.rb[1:4:1]                                     | passed | 0.00954 seconds |
./spec/models/users/theme_spec.rb[1:5:1:1]                                   | passed | 0.00521 seconds |
./spec/models/users/theme_spec.rb[1:5:2:1]                                   | passed | 0.00362 seconds |
./spec/policies/admin_user_policy_spec.rb[1:1:1:1]                           | passed | 0.01728 seconds |
./spec/policies/admin_user_policy_spec.rb[1:1:2:1]                           | passed | 0.0174 seconds  |
./spec/policies/admin_user_policy_spec.rb[1:1:3:1]                           | passed | 0.03706 seconds |
./spec/policies/admin_user_policy_spec.rb[1:2:1:1]                           | passed | 0.02414 seconds |
./spec/policies/admin_user_policy_spec.rb[1:2:2:1]                           | passed | 0.01574 seconds |
./spec/policies/admin_user_policy_spec.rb[1:2:3:1]                           | passed | 0.03084 seconds |
./spec/policies/admin_user_policy_spec.rb[1:3:1:1]                           | passed | 0.03548 seconds |
./spec/policies/admin_user_policy_spec.rb[1:3:2:1]                           | passed | 0.02037 seconds |
./spec/policies/admin_user_policy_spec.rb[1:3:3:1]                           | passed | 0.02474 seconds |
./spec/policies/admin_user_policy_spec.rb[1:4:1:1]                           | passed | 0.03247 seconds |
./spec/policies/admin_user_policy_spec.rb[1:4:2:1]                           | passed | 0.01691 seconds |
./spec/policies/admin_user_policy_spec.rb[1:4:3:1]                           | passed | 0.01864 seconds |
./spec/policies/admin_user_policy_spec.rb[1:5:1:1]                           | passed | 0.03532 seconds |
./spec/policies/admin_user_policy_spec.rb[1:5:2:1]                           | passed | 0.019 seconds   |
./spec/policies/admin_user_policy_spec.rb[1:5:3:1]                           | passed | 0.03063 seconds |
./spec/policies/submission_like_policy_spec.rb[1:1:1:1]                      | passed | 0.18726 seconds |
./spec/policies/submission_like_policy_spec.rb[1:1:2:1]                      | passed | 0.06342 seconds |
./spec/policies/submission_like_policy_spec.rb[1:1:3:1]                      | passed | 0.16927 seconds |
./spec/policies/submission_like_policy_spec.rb[1:1:3:2]                      | passed | 0.2841 seconds  |
./spec/requests/admin/invitations_spec.rb[1:1:1:1]                           | passed | 0.07541 seconds |
./spec/requests/admin/invitations_spec.rb[1:1:2:1]                           | passed | 0.00679 seconds |
./spec/requests/admin/invitations_spec.rb[1:1:3:1]                           | passed | 0.02957 seconds |
./spec/requests/admin/invitations_spec.rb[1:2:1:1]                           | passed | 0.3817 seconds  |
./spec/requests/admin/invitations_spec.rb[1:2:2:1]                           | passed | 0.01774 seconds |
./spec/requests/admin/invitations_spec.rb[1:2:3:1]                           | passed | 0.02425 seconds |
./spec/requests/admin/invitations_spec.rb[1:3:1:1]                           | passed | 0.05274 seconds |
./spec/requests/admin/invitations_spec.rb[1:3:2:1]                           | passed | 0.0412 seconds  |
./spec/requests/admin/invitations_spec.rb[1:4:1:1]                           | passed | 0.0476 seconds  |
./spec/requests/admin/invitations_spec.rb[1:4:2:1]                           | passed | 0.07465 seconds |
./spec/requests/admin/passwords_spec.rb[1:1:1]                               | passed | 0.04619 seconds |
./spec/requests/admin/passwords_spec.rb[1:2:1]                               | passed | 0.01671 seconds |
./spec/requests/admin/profile/password_spec.rb[1:1:1:1]                      | passed | 0.09936 seconds |
./spec/requests/admin/profile/password_spec.rb[1:1:2:1]                      | passed | 0.08784 seconds |
./spec/requests/admin/profile/password_spec.rb[1:1:3:1]                      | passed | 0.01082 seconds |
./spec/requests/admin/profile_spec.rb[1:1:1:1]                               | passed | 0.13636 seconds |
./spec/requests/admin/profile_spec.rb[1:1:2:1]                               | passed | 0.09375 seconds |
./spec/requests/admin/profile_spec.rb[1:2:1:1]                               | passed | 0.19074 seconds |
./spec/requests/admin/profile_spec.rb[1:2:2:1]                               | passed | 0.13466 seconds |
./spec/requests/admin/profile_spec.rb[1:2:3:1]                               | passed | 0.02072 seconds |
./spec/requests/admin/reports/lesson_completions_spec.rb[1:1:1:1]            | passed | 0.36644 seconds |
./spec/requests/admin/reports/lesson_completions_spec.rb[1:1:2:1]            | passed | 0.01613 seconds |
./spec/requests/admin/reports/paths_spec.rb[1:1:1:1]                         | passed | 0.24458 seconds |
./spec/requests/admin/reports/paths_spec.rb[1:1:2:1]                         | passed | 0.12667 seconds |
./spec/requests/admin/reports/users_spec.rb[1:1:1:1]                         | passed | 0.27942 seconds |
./spec/requests/admin/reports/users_spec.rb[1:1:2:1]                         | passed | 0.007 seconds   |
./spec/requests/admin/team_members/activities_spec.rb[1:1:1:1]               | passed | 0.18226 seconds |
./spec/requests/admin/team_members/activities_spec.rb[1:1:2:1]               | passed | 0.1297 seconds  |
./spec/requests/admin/team_members/deactivation_spec.rb[1:1:1:1]             | passed | 0.22244 seconds |
./spec/requests/admin/team_members/deactivation_spec.rb[1:1:2:1]             | passed | 0.05232 seconds |
./spec/requests/admin/team_members/deactivation_spec.rb[1:1:3:1]             | passed | 0.1493 seconds  |
./spec/requests/admin/team_members/deactivation_spec.rb[1:1:4:1]             | passed | 0.11633 seconds |
./spec/requests/admin/team_members/password_resets_spec.rb[1:1:1:1]          | passed | 0.67429 seconds |
./spec/requests/admin/team_members/password_resets_spec.rb[1:1:2:1]          | passed | 0.15366 seconds |
./spec/requests/admin/team_members/password_resets_spec.rb[1:1:3:1]          | passed | 0.07598 seconds |
./spec/requests/admin/team_members/reactivation_spec.rb[1:1:1:1]             | passed | 0.08855 seconds |
./spec/requests/admin/team_members/reactivation_spec.rb[1:1:1:2]             | passed | 0.22108 seconds |
./spec/requests/admin/team_members/reactivation_spec.rb[1:1:1:3]             | passed | 0.43075 seconds |
./spec/requests/admin/team_members/reactivation_spec.rb[1:1:2:1]             | passed | 0.02549 seconds |
./spec/requests/admin/team_members/reactivation_spec.rb[1:1:3:1]             | passed | 0.05506 seconds |
./spec/requests/admin/team_members/reactivation_spec.rb[1:1:4:1]             | passed | 0.1671 seconds  |
./spec/requests/admin/team_members/resend_invitation_spec.rb[1:1:1:1]        | passed | 0.59174 seconds |
./spec/requests/admin/team_members/resend_invitation_spec.rb[1:1:2:1]        | passed | 0.13693 seconds |
./spec/requests/admin/team_members/resend_invitation_spec.rb[1:1:3:1]        | passed | 0.09822 seconds |
./spec/requests/admin/team_members/resend_invitation_spec.rb[1:1:4:1]        | passed | 0.15939 seconds |
./spec/requests/admin/team_members/role_spec.rb[1:1:1:1]                     | passed | 0.1848 seconds  |
./spec/requests/admin/team_members/role_spec.rb[1:1:2:1]                     | passed | 0.22856 seconds |
./spec/requests/admin/team_members/role_spec.rb[1:1:3:1]                     | passed | 0.06078 seconds |
./spec/requests/admin/team_members/role_spec.rb[1:1:4:1]                     | passed | 0.12381 seconds |
./spec/requests/admin/team_members/role_spec.rb[1:2:1:1]                     | passed | 0.0943 seconds  |
./spec/requests/admin/team_members/role_spec.rb[1:2:2:1]                     | passed | 0.04578 seconds |
./spec/requests/admin/team_members/role_spec.rb[1:2:3:1]                     | passed | 0.03734 seconds |
./spec/requests/admin/team_members/role_spec.rb[1:2:4:1]                     | passed | 0.10736 seconds |
./spec/requests/admin/team_members/two_factor_reset_spec.rb[1:1:1:1]         | passed | 0.28337 seconds |
./spec/requests/admin/team_members/two_factor_reset_spec.rb[1:1:2:1]         | passed | 0.11064 seconds |
./spec/requests/admin/team_members/two_factor_reset_spec.rb[1:1:3:1]         | passed | 0.04328 seconds |
./spec/requests/admin/team_members/two_factor_reset_spec.rb[1:1:4:1]         | passed | 0.16919 seconds |
./spec/requests/admin/team_members_spec.rb[1:1:1:1]                          | passed | 0.17573 seconds |
./spec/requests/admin/team_members_spec.rb[1:1:2:1]                          | passed | 0.08168 seconds |
./spec/requests/admin/team_members_spec.rb[1:2:1:1]                          | passed | 0.14955 seconds |
./spec/requests/admin/team_members_spec.rb[1:2:2:1]                          | passed | 0.21366 seconds |
./spec/requests/admin/team_members_spec.rb[1:2:3:1]                          | passed | 0.1286 seconds  |
./spec/requests/admin/two_factor_authentication_spec.rb[1:1:1:1]             | passed | 0.08232 seconds |
./spec/requests/admin/two_factor_authentication_spec.rb[1:1:2:1]             | passed | 0.33917 seconds |
./spec/requests/admin/two_factor_authentication_spec.rb[1:2:1:1]             | passed | 0.52459 seconds |
./spec/requests/admin/two_factor_authentication_spec.rb[1:2:2:1]             | passed | 2.13 seconds    |
./spec/requests/admin/two_factor_authentication_spec.rb[1:2:3:1]             | passed | 0.01997 seconds |
./spec/requests/api/points_spec.rb[1:1:1:1]                                  | passed | 0.01287 seconds |
./spec/requests/api/points_spec.rb[1:1:2:1]                                  | passed | 0.06552 seconds |
./spec/requests/api/points_spec.rb[1:1:2:2]                                  | passed | 0.03874 seconds |
./spec/requests/api/points_spec.rb[1:2:1:1]                                  | passed | 0.00957 seconds |
./spec/requests/api/points_spec.rb[1:2:2:1]                                  | passed | 0.08916 seconds |
./spec/requests/api/points_spec.rb[1:2:2:2]                                  | passed | 0.02472 seconds |
./spec/requests/api/points_spec.rb[1:3:1:1]                                  | passed | 0.03769 seconds |
./spec/requests/api/points_spec.rb[1:3:1:2]                                  | passed | 0.06149 seconds |
./spec/requests/api/points_spec.rb[1:3:1:3]                                  | passed | 0.07988 seconds |
./spec/requests/api/points_spec.rb[1:3:2:1]                                  | passed | 0.08743 seconds |
./spec/requests/api/points_spec.rb[1:3:2:2]                                  | passed | 0.02342 seconds |
./spec/requests/errors_spec.rb[1:1:1]                                        | passed | 0.00732 seconds |
./spec/requests/errors_spec.rb[1:1:2]                                        | passed | 0.00367 seconds |
./spec/requests/errors_spec.rb[1:2:1]                                        | passed | 0.0076 seconds  |
./spec/requests/errors_spec.rb[1:2:2]                                        | passed | 0.005 seconds   |
./spec/requests/errors_spec.rb[1:3:1]                                        | passed | 0.00485 seconds |
./spec/requests/errors_spec.rb[1:3:2]                                        | passed | 0.0041 seconds  |
./spec/requests/guides/community_spec.rb[1:1:1]                              | passed | 0.0503 seconds  |
./spec/requests/guides/community_spec.rb[1:2:1]                              | passed | 0.07099 seconds |
./spec/requests/guides/community_spec.rb[1:3:1]                              | passed | 0.03076 seconds |
./spec/requests/guides/community_spec.rb[1:4:1]                              | passed | 0.03409 seconds |
./spec/requests/guides/community_spec.rb[1:5:1]                              | passed | 0.03413 seconds |
./spec/requests/guides/installations_spec.rb[1:1:1]                          | passed | 0.31729 seconds |
./spec/requests/lessons/previews/share_spec.rb[1:1:1:1]                      | passed | 0.10774 seconds |
./spec/requests/lessons/previews/share_spec.rb[1:1:2:1]                      | passed | 0.08904 seconds |
./spec/requests/lessons/previews/share_spec.rb[1:1:2:2]                      | passed | 0.01076 seconds |
./spec/requests/lessons/previews_spec.rb[1:1:1]                              | passed | 0.07205 seconds |
./spec/requests/lessons/previews_spec.rb[1:2:1]                              | passed | 0.09057 seconds |
./spec/requests/paths_spec.rb[1:1:1:1]                                       | passed | 0.2349 seconds  |
./spec/requests/paths_spec.rb[1:1:2:1]                                       | passed | 0.31316 seconds |
./spec/requests/redirects_spec.rb[1:1:1]                                     | passed | 0.01251 seconds |
./spec/requests/redirects_spec.rb[1:1:2]                                     | passed | 0.00357 seconds |
./spec/requests/redirects_spec.rb[1:2:1]                                     | passed | 0.18732 seconds |
./spec/requests/redirects_spec.rb[1:2:2:1]                                   | passed | 0.0176 seconds  |
./spec/requests/redirects_spec.rb[1:2:3:1]                                   | passed | 0.11853 seconds |
./spec/requests/redirects_spec.rb[1:3:1]                                     | passed | 0.00821 seconds |
./spec/requests/redirects_spec.rb[1:4:1]                                     | passed | 0.01063 seconds |
./spec/requests/static_pages_spec.rb[1:1:1]                                  | passed | 0.15993 seconds |
./spec/requests/static_pages_spec.rb[1:2:1]                                  | passed | 0.10546 seconds |
./spec/requests/static_pages_spec.rb[1:3:1]                                  | passed | 0.17704 seconds |
./spec/requests/static_pages_spec.rb[1:4:1]                                  | passed | 0.12639 seconds |
./spec/requests/static_pages_spec.rb[1:5:1]                                  | passed | 0.07561 seconds |
./spec/requests/static_pages_spec.rb[1:6:1]                                  | passed | 0.04298 seconds |
./spec/requests/static_pages_spec.rb[1:7:1]                                  | passed | 0.07473 seconds |
./spec/requests/themes_spec.rb[1:1:1:1]                                      | passed | 2 seconds       |
./spec/requests/themes_spec.rb[1:1:2:1]                                      | passed | 0.01806 seconds |
./spec/requests/users/registrations_spec.rb[1:1:1:1]                         | passed | 0.42064 seconds |
./spec/requests/users/registrations_spec.rb[1:1:2:1]                         | passed | 0.17502 seconds |
./spec/requests/users/registrations_spec.rb[1:1:3:1]                         | passed | 0.05493 seconds |
./spec/seeds/test_users_and_admins_spec.rb[1:1:1]                            | passed | 0.41995 seconds |
./spec/seeds/test_users_and_admins_spec.rb[1:1:2]                            | passed | 0.51071 seconds |
./spec/seeds/test_users_and_admins_spec.rb[1:2:1]                            | passed | 0.47656 seconds |
./spec/seeds/test_users_and_admins_spec.rb[1:2:2]                            | passed | 0.45745 seconds |
